Frame ID,ArUco ID,Left-Up X,Left-Up Y,Right-Up X,Right-Up Y,Right-Down X,Right-Down Y,Left-Down X,Left-Down Y,Distance,Yaw,Pitch,Roll
765,7,320.0,276.0,315.0,225.0,367.0,221.0,371.0,271.0,0.7041365764755639,-1.5857138688707217,0.38922325588530626,-2.819523087193746
766,7,319.0,279.0,313.0,227.0,365.0,223.0,369.0,274.0,0.7029089013273842,-1.6125769297187549,0.2891502679951553,-2.76309682786944
767,7,333.0,280.0,328.0,227.0,380.0,223.0,385.0,275.0,0.6884179589685964,-1.6573313421701779,0.05613256259233064,-3.134211807808827
768,7,361.0,281.0,356.0,228.0,410.0,224.0,415.0,277.0,0.6648308585515528,-1.6698046190168636,-0.04739705452417789,-3.0264665921859915
769,7,398.0,279.0,392.0,225.0,446.0,220.0,451.0,274.0,0.6628235978382403,-1.6580520906895344,0.22668950094340573,-3.0659215647329527
770,7,452.0,284.0,448.0,228.0,503.0,224.0,507.0,280.0,0.6386284350944262,-1.6443835640941067,0.11741044940879306,-3.069591520381659
771,7,472.0,262.0,469.0,204.0,526.0,200.0,529.0,258.0,0.6201260851787804,-1.6256455365226623,0.0675799640685385,3.01534593841129
772,7,501.0,274.0,498.0,213.0,556.0,209.0,559.0,270.0,0.5911678217625538,-1.6351424456798187,0.18039927672770403,-2.95122906633573
773,7,509.0,279.0,506.0,216.0,566.0,213.0,569.0,275.0,0.5755530504419213,-1.6318349795958471,0.13403341269694044,-2.9791994421469643
774,7,516.0,279.0,513.0,215.0,575.0,211.0,578.0,274.0,0.5664745615682109,-1.6388218430583308,0.18581797183936935,-3.05398523195339
775,7,528.0,260.0,528.0,188.0,593.0,186.0,592.0,257.0,0.5113521910923685,-1.5921679646140217,0.2432719459701077,-2.838821466404661
776,7,548.0,284.0,544.0,215.0,610.0,210.0,613.0,278.0,0.5275761405285184,-1.6494841044003978,0.18216519258260902,-2.9990436417810886
777,7,547.0,258.0,543.0,188.0,611.0,182.0,614.0,252.0,0.5232578697021468,-1.6556665037064733,0.2228805971445297,-3.061575019063581
778,7,533.0,262.0,528.0,185.0,599.0,179.0,603.0,255.0,0.47785731382467983,-1.6577445057209264,0.2046857153212333,-2.9092270105248983
779,7,540.0,266.0,535.0,187.0,608.0,182.0,612.0,258.0,0.4705176497014641,-1.65738058822885,0.1909636778186204,-2.941172098426399
780,7,568.0,284.0,563.0,201.0,640.0,196.0,642.0,278.0,0.4426282194701189,-1.642761182767215,0.16641458758512187,-2.909313867949804
781,7,639.0,319.0,636.0,229.0,719.0,223.0,721.0,311.0,0.41393066944588414,-1.6451935108236262,0.15851128165119413,-2.966681084717363
782,7,638.0,325.0,637.0,232.0,722.0,229.0,722.0,319.0,0.4025747748381716,-1.6168177551899692,0.13997045406656042,-2.954190200897269
783,7,644.0,334.0,642.0,240.0,728.0,235.0,728.0,327.0,0.39582851629556887,-1.627490949965385,0.15542857701902038,-2.938129985356212
784,7,641.0,327.0,640.0,232.0,725.0,227.0,726.0,320.0,0.39243394082488015,-1.6276343429402773,0.15445196169439124,-2.920679532068302
785,7,640.0,316.0,639.0,218.0,726.0,213.0,726.0,309.0,0.3820929086501102,-1.6262976635789925,0.17045360040795676,-2.901210434834128
786,7,671.0,314.0,669.0,213.0,759.0,208.0,758.0,306.0,0.37737291383363863,-1.6326644702821116,0.16953620854646778,-2.9156051077228535
787,7,688.0,297.0,688.0,195.0,779.0,190.0,777.0,290.0,0.3778160337573308,-1.6282970314611183,0.1851580892613837,-2.936154189844471
788,7,710.0,290.0,710.0,182.0,805.0,177.0,802.0,282.0,0.363771777392014,-1.6322922985401978,0.19086150860188808,-2.9282779786527016
789,7,683.0,302.0,682.0,192.0,778.0,186.0,777.0,292.0,0.3522531633134523,-1.6409976962507624,0.19353493152871373,-2.9122881778549385
790,7,668.0,333.0,669.0,219.0,767.0,215.0,763.0,325.0,0.3342800154061564,-1.6102571350049613,0.18320707806777436,-2.8626115717361067
791,7,687.0,335.0,690.0,218.0,789.0,214.0,785.0,326.0,0.3296295349185631,-1.6107621012821878,0.18995814873323025,-2.8704350508102823
792,7,715.0,335.0,717.0,214.0,819.0,210.0,815.0,326.0,0.32351344091871076,-1.6157258217347519,0.1711781968289468,-2.8781135170291448
793,7,719.0,331.0,722.0,210.0,825.0,206.0,820.0,323.0,0.3235461186771454,-1.6112490150948335,0.1776874004431018,-2.8898749779143356
794,7,738.0,332.0,740.0,206.0,848.0,201.0,843.0,323.0,0.3140190796832227,-1.6200699639662128,0.17391175458432417,-2.9049216299361844
795,7,738.0,332.0,741.0,205.0,848.0,201.0,843.0,323.0,0.3128141285717529,-1.6154754476946613,0.17175449502947268,-2.892668634920925
796,7,755.0,338.0,758.0,207.0,871.0,202.0,865.0,328.0,0.3056119549964172,-1.6203226219767686,0.17805198686047347,-2.92437740725039
797,7,787.0,323.0,793.0,182.0,915.0,178.0,905.0,314.0,0.292014632592683,-1.6127950328715712,0.1901145053847618,-2.9436333504031795
835,8,540.0,23.0,638.0,18.0,628.0,128.0,528.0,127.0,0.3729872301155345,0.14632111480073937,0.3921523710281819,-2.9939189982944705
836,8,491.0,19.0,591.0,13.0,583.0,122.0,483.0,124.0,0.3670828585069152,0.10121842070521594,0.3288732650129186,-3.0445422344269755
837,8,400.0,22.0,494.0,17.0,490.0,126.0,396.0,126.0,0.37507804504577813,0.10450843447503778,0.31039649244141326,-2.963928235233518
838,8,294.0,43.0,387.0,43.0,382.0,150.0,289.0,146.0,0.3767043769749457,0.10932457192382794,0.23350231906188257,-3.0059785012052043
839,8,269.0,31.0,363.0,31.0,359.0,138.0,266.0,135.0,0.38106957250411083,0.09810854049958946,0.20754680396190264,-2.998960964376004
840,8,261.0,29.0,355.0,28.0,353.0,135.0,258.0,133.0,0.3812504463194687,0.0797678751432534,0.18865240646573822,-3.0174410434745234
840,1,846.0,179.0,864.0,180.0,861.0,195.0,844.0,194.0,2.58415906865171,0.209482321085033,0.500368802067763,-2.4465268370447406
841,8,246.0,27.0,343.0,29.0,338.0,139.0,243.0,135.0,0.37235123834831674,0.10958955608917516,0.19793198989368305,-2.9879451601997826
855,1,416.0,89.0,430.0,89.0,430.0,103.0,416.0,103.0,2.6796304657556784,4.166119312382397e-13,6.460509016898873e-08,3.141592354376729
936,9,405.0,19.0,461.0,16.0,468.0,78.0,412.0,81.0,0.6630524671416316,-0.17047749763536116,-0.2539900117722508,-2.9029658307394666
937,9,388.0,53.0,447.0,51.0,453.0,112.0,393.0,115.0,0.6319906370663293,-0.09793985575128518,-0.1404807329871677,-3.051546159369058
938,9,393.0,30.0,455.0,29.0,458.0,92.0,396.0,93.0,0.6164110313143697,-0.04791392676677268,-0.07312077852514397,-3.0956386087576098
939,9,404.0,20.0,468.0,19.0,471.0,84.0,408.0,85.0,0.6032152134408035,-0.056709468900169195,-0.09135419169279711,-3.0784392314026303
940,9,389.0,51.0,452.0,52.0,455.0,119.0,392.0,120.0,0.5913354467604701,-0.08956126715575213,-0.2297223468910483,-2.8831925231406665
941,9,379.0,65.0,444.0,64.0,448.0,131.0,384.0,134.0,0.5813284505499768,-0.08536539513934542,-0.14927664037100888,-2.930155537360452
942,9,368.0,91.0,435.0,89.0,439.0,156.0,374.0,160.0,0.5651687714166538,-0.07943263842795635,-0.10667869673267905,-2.991008597356432
943,9,377.0,97.0,446.0,94.0,451.0,163.0,384.0,167.0,0.5446905852835375,-0.0921755976818909,-0.12207758827813738,-3.0364932099313418
944,9,396.0,60.0,468.0,58.0,474.0,131.0,404.0,135.0,0.5222990182106184,-0.11308636371339618,-0.18497603447652017,-3.0231661565797174
945,9,410.0,82.0,484.0,79.0,488.0,158.0,414.0,162.0,0.4927414812072031,-0.10501856657409278,-0.17897860743446511,-2.8232627528182435
946,9,402.0,125.0,478.0,125.0,481.0,205.0,405.0,206.0,0.4681641782870347,-0.07534330369406975,-0.2451155922357789,-2.9580037118010036
947,9,416.0,178.0,495.0,177.0,497.0,259.0,420.0,261.0,0.44222967903157195,-0.07842467792638223,-0.27839980995992875,-2.971117614465632
948,9,434.0,170.0,516.0,168.0,519.0,251.0,438.0,255.0,0.4341270144340887,-0.06634875005800901,-0.1450394560685296,-2.986536647330551
949,9,419.0,157.0,504.0,154.0,507.0,240.0,424.0,245.0,0.4227948168393226,-0.08372979922352283,-0.1597116618475996,-2.894887644359616
950,9,370.0,92.0,463.0,88.0,470.0,183.0,378.0,191.0,0.39626940533307736,-0.10988253413145471,-0.16260140702773396,-2.8991693042195
951,9,332.0,100.0,428.0,96.0,436.0,193.0,341.0,202.0,0.3852959715492888,-0.14021880729177447,-0.24977206553459214,-2.8090103567544538
952,9,240.0,68.0,347.0,64.0,359.0,168.0,254.0,179.0,0.3653884371840321,-0.11921657879267822,-0.1513355028188569,-3.02035545169383
953,9,147.0,61.0,266.0,55.0,281.0,172.0,165.0,186.0,0.3376616786347411,-0.10250629494513779,-0.05833120196075427,-3.0039583877992526
954,9,45.0,124.0,178.0,115.0,195.0,235.0,67.0,255.0,0.32170631016781615,-0.37587378041611585,-0.7117359615334018,-2.4826408552658954
974,8,406.0,105.0,427.0,103.0,428.0,122.0,409.0,125.0,1.839250357349125,-0.16952487557721904,-0.12319129639784146,-2.3662783021913976
976,8,354.0,160.0,374.0,157.0,376.0,176.0,356.0,179.0,1.8047094771760943,-0.13513761160654755,0.046369138667959275,2.976034709924051
978,8,298.0,201.0,319.0,200.0,322.0,218.0,302.0,222.0,1.8199035327131095,-0.17776921945395188,-0.2416883402239302,3.0756606387758647
980,8,222.0,292.0,244.0,288.0,246.0,308.0,225.0,312.0,1.7308069662876264,-0.27820221417058344,-0.5633263752900007,-2.5773450616650218
981,8,176.0,336.0,199.0,333.0,201.0,353.0,180.0,357.0,1.7931507780237421,-0.21900628317542012,-0.5957595634161698,-2.8153622541666046
982,8,163.0,378.0,187.0,374.0,189.0,394.0,167.0,398.0,1.770541919468174,-0.19363051853898736,-0.5060271432227531,-2.7376201214487934
983,8,137.0,387.0,162.0,384.0,165.0,403.0,142.0,408.0,1.7544102038330491,-0.17793580723035218,-0.40281242591557215,-2.7160628354869645
984,8,134.0,375.0,157.0,371.0,162.0,392.0,138.0,396.0,1.7855273931092077,-0.19693644577499886,-0.5491295130769474,3.0251778214871514
985,8,136.0,356.0,160.0,352.0,164.0,373.0,141.0,377.0,1.784449106531932,-0.19710741973003534,-0.37980622473425063,-2.8935195399668574
986,8,131.0,337.0,155.0,334.0,159.0,356.0,136.0,360.0,1.6981834790733843,-0.23680015356294534,-0.7781802763553973,-3.0345683431876718
987,8,134.0,369.0,159.0,365.0,164.0,385.0,140.0,391.0,1.779368790405598,-0.24639264182275145,-0.46467068718622134,3.114852750895909
988,8,160.0,394.0,184.0,388.0,190.0,410.0,166.0,415.0,1.6792550773079837,-0.23495007044286037,-0.26972367352374504,-2.8970842519296722
989,8,190.0,345.0,214.0,340.0,219.0,362.0,195.0,367.0,1.6383033823115387,-0.2323171964245774,-0.2901496158364623,3.0284352303552335
990,8,189.0,361.0,213.0,356.0,218.0,379.0,194.0,384.0,1.5987715860951612,-0.2139490377331096,-0.12725356898688434,-3.141300363230884
991,8,186.0,402.0,211.0,397.0,215.0,420.0,191.0,425.0,1.608070599617006,-0.20806077406259896,-0.5419392328976786,-3.047513462112977
992,8,162.0,422.0,189.0,415.0,193.0,437.0,168.0,445.0,1.5261517040276273,-0.2972488541403987,-0.5723904987600066,-2.700965288926097
993,8,178.0,420.0,205.0,415.0,210.0,436.0,184.0,442.0,1.5143943284274852,-0.20102265073496992,-0.3094573362738911,-2.6685830997278526
994,8,186.0,431.0,212.0,426.0,217.0,449.0,192.0,455.0,1.549186113712483,-0.19497701636902148,-0.5648166845015112,2.9558691114444744
995,8,200.0,440.0,227.0,433.0,232.0,455.0,207.0,463.0,1.4940470923793567,-0.2747144895207619,-0.4117150695464382,-2.763181889003355
996,8,203.0,444.0,229.0,437.0,235.0,460.0,209.0,468.0,1.4920321460679578,-0.2700996443993623,-0.4502019337637678,-2.889088776348584
997,8,235.0,441.0,260.0,435.0,266.0,459.0,240.0,465.0,1.4943041547037803,-0.21023164082879162,-0.4002030960176328,2.933279221852878
998,8,236.0,445.0,262.0,439.0,267.0,463.0,241.0,470.0,1.4565415750022181,-0.2199923796652103,-0.459432590248958,-2.9980295811456954
999,8,241.0,429.0,268.0,422.0,273.0,447.0,248.0,453.0,1.4465403632082745,-0.23411425388923085,-0.2666938731706262,-2.9959734406132097
1001,8,274.0,402.0,302.0,395.0,307.0,419.0,281.0,425.0,1.3558466433952439,-0.2342084754830904,-0.23786735651557292,-2.70550225177937
1002,8,270.0,356.0,297.0,350.0,303.0,375.0,277.0,382.0,1.3723887058326718,-0.26446386296463936,-0.355183994371368,-2.963176170479124
1003,8,232.0,342.0,263.0,336.0,268.0,361.0,238.0,367.0,1.2437476743348816,-0.21841169897397,-0.310275667568014,-2.529934917837733
1004,8,205.0,375.0,235.0,368.0,241.0,393.0,212.0,401.0,1.3021807596272292,-0.2731228921935192,-0.39384863122813424,-2.6702664860545466
1005,8,206.0,380.0,236.0,373.0,243.0,398.0,215.0,407.0,1.3156344790864118,-0.2906141805434619,-0.33129120331243184,-2.787697213067953
1006,8,201.0,355.0,231.0,349.0,238.0,375.0,209.0,383.0,1.3089730642635486,-0.2649372277188079,-0.41464785140335003,3.028892696914038
1007,8,178.0,342.0,210.0,335.0,216.0,362.0,186.0,370.0,1.2633816484503793,-0.28946961966109946,-0.4492566104550781,-2.6874008965223415
1008,8,166.0,322.0,198.0,316.0,204.0,344.0,174.0,352.0,1.2606296253746136,-0.3090001448708231,-0.5762363194812098,-2.7990316239894257
1009,8,170.0,335.0,204.0,328.0,210.0,357.0,178.0,364.0,1.2061860894186969,-0.25549554219297516,-0.41324460953897124,-2.687649315739084
1010,8,165.0,341.0,198.0,333.0,206.0,362.0,174.0,371.0,1.2120759145720161,-0.31685356058457653,-0.4719423462874225,-2.7772825538775607
1011,8,134.0,338.0,170.0,330.0,177.0,360.0,144.0,369.0,1.1796100456050627,-0.3118424318426572,-0.49798251454117143,-2.7107347403719357
1012,8,126.0,372.0,162.0,363.0,170.0,395.0,136.0,405.0,1.1413539643357535,-0.3406918091607186,-0.67738287776925,-2.8754949041241544
1013,8,117.0,349.0,153.0,340.0,162.0,371.0,127.0,381.0,1.1612463191973916,-0.33730383475098435,-0.5398914899962388,-2.766562828327221
1014,8,125.0,344.0,161.0,336.0,170.0,369.0,134.0,378.0,1.1212755740716487,-0.3188270749314218,-0.657686362276059,-2.9201494123389646
1015,8,144.0,340.0,180.0,332.0,189.0,366.0,152.0,374.0,1.0961169074345687,-0.2397284975205147,-0.20598313096296111,-3.1261202399190484
1016,8,149.0,346.0,188.0,337.0,197.0,371.0,159.0,381.0,1.0433283888360108,-0.29662628757511755,-0.4693321046747046,-2.7818345462692893
1017,8,144.0,334.0,183.0,326.0,192.0,362.0,154.0,371.0,1.0223660322901815,-0.30483388266910105,-0.6568176547233593,-2.957610680728936
1018,8,80.0,364.0,121.0,354.0,132.0,391.0,90.0,403.0,1.0018795121633368,-0.28320186147333026,-0.20510443498093806,3.0946987407264093
1019,8,48.0,372.0,92.0,361.0,103.0,399.0,59.0,411.0,1.0013383635876654,-0.29168337074994083,-0.3156795345930371,3.0830382577637434
1020,8,32.0,346.0,78.0,335.0,89.0,375.0,45.0,386.0,0.9835911918227169,-0.27578946408009103,-0.2639924128934505,-3.0807569391106453
1021,8,30.0,328.0,76.0,316.0,89.0,357.0,42.0,368.0,0.9616085658076017,-0.29865208646425745,-0.3088475220113511,3.1352959682206656
1022,8,63.0,289.0,110.0,279.0,121.0,321.0,74.0,330.0,0.9304530038680572,-0.26017104162173704,-0.3066230194625514,3.128815944851438
1023,8,67.0,278.0,115.0,268.0,127.0,310.0,80.0,321.0,0.9089639837574156,-0.3646841426882784,-0.6120482722982183,-2.6994429532138264
1024,8,82.0,244.0,130.0,234.0,143.0,278.0,94.0,289.0,0.8659399543988047,-0.2695886504428857,-0.21874709178590093,-3.1279370195693312
1025,8,110.0,239.0,160.0,229.0,169.0,275.0,122.0,286.0,0.815991708803092,-0.42413976023975153,-0.7016792589522531,-2.5441940104059353
1026,8,76.0,228.0,127.0,217.0,139.0,266.0,89.0,276.0,0.8102019069927598,-0.23092056679353745,-0.09786997364327515,-3.0840563582561296
1027,8,85.0,199.0,137.0,189.0,151.0,237.0,99.0,248.0,0.8101052638922873,-0.2648139491266149,-0.2134819072280601,-3.068971110452248
1028,8,101.0,178.0,154.0,168.0,167.0,219.0,115.0,228.0,0.7882709987138673,-0.2262799033055386,-0.14788110742737698,-3.0120806099796207
1029,8,116.0,161.0,169.0,152.0,183.0,202.0,129.0,212.0,0.7767438392650193,-0.24925021549951262,-0.21378201846601877,-3.0771588107350234
1030,8,176.0,108.0,233.0,104.0,242.0,157.0,187.0,163.0,0.734110326812547,-0.22978599153070484,-0.37297240342922205,-2.5075034714975826
1031,8,217.0,107.0,274.0,99.0,285.0,155.0,228.0,162.0,0.6911073142584094,-0.19006348545482724,-0.15527183703342531,-3.102052591717319
1032,8,216.0,94.0,274.0,86.0,284.0,145.0,227.0,153.0,0.6720778368097556,-0.1477277888401476,-0.025365624531774107,-3.0214047544415177
1033,8,196.0,106.0,255.0,99.0,264.0,159.0,205.0,166.0,0.6578156121042813,-0.12531955639711154,-0.0189001586458286,-3.0605193873055176
1034,8,168.0,84.0,231.0,74.0,244.0,137.0,182.0,146.0,0.6429623407024464,-0.18908563918616542,-0.09080728595580742,-3.0356207000641127
1034,1,462.0,108.0,474.0,106.0,476.0,119.0,464.0,121.0,2.989618932480982,-0.21957851204770937,-0.15449841494247243,-2.8054531867616137
1035,8,175.0,32.0,243.0,25.0,254.0,92.0,188.0,100.0,0.613332066189602,-0.155859673264437,-0.09736781497166802,-3.03636633131798
1035,1,488.0,93.0,501.0,92.0,503.0,105.0,490.0,107.0,2.802271193520582,-0.16357737302452713,-0.13411574711264132,-3.066996375364955
1036,8,178.0,24.0,247.0,16.0,260.0,84.0,193.0,93.0,0.6067156304912105,-0.1843833665362572,-0.12609490616971325,-3.02162894688597
1037,8,204.0,39.0,273.0,32.0,282.0,103.0,213.0,110.0,0.5726345137918123,-0.10338982839026893,-0.0044816133342728435,-3.0615800507221045
1038,8,188.0,27.0,260.0,19.0,271.0,90.0,199.0,99.0,0.5620936023798486,-0.14628701617688733,-0.06167600444950713,-3.1125160343474887
1039,8,144.0,14.0,222.0,5.0,232.0,84.0,156.0,91.0,0.5356222260178441,-0.1179072004936207,-0.02874523705848272,-3.0739316284837486
1043,1,469.0,143.0,482.0,142.0,483.0,156.0,470.0,157.0,2.719115285717687,-0.14366551658755936,-0.21929430310608372,-2.840254238217288
1055,1,717.0,71.0,736.0,70.0,737.0,88.0,717.0,90.0,2.115561575432309,-0.02100370319745025,0.14584491065269692,3.108337021830741
1056,10,15.0,125.0,31.0,126.0,34.0,151.0,19.0,151.0,1.7752397543138176,-1.5233082991895246,-1.2831059739499886,-1.5757927833527947
1056,1,767.0,67.0,787.0,65.0,787.0,84.0,767.0,86.0,2.177665207257952,-0.009099323213947361,0.24437544005589606,-3.088769421846108
1057,10,18.0,120.0,34.0,122.0,37.0,146.0,21.0,144.0,1.8856162366974,0.21215634023351665,0.34801800419849,-2.785224499697932
1058,10,34.0,125.0,51.0,126.0,55.0,150.0,39.0,149.0,1.8634839541759116,0.16085709145240215,0.3429601515787708,-2.7561320662365874
1058,1,801.0,38.0,821.0,35.0,822.0,55.0,802.0,58.0,2.18418408907653,-0.10242061531100283,0.12375908805125346,-3.0004207694147706
1060,10,116.0,105.0,131.0,106.0,135.0,131.0,120.0,130.0,1.7357491704844263,0.22765258110403921,0.47554235756000784,-2.710872709083533
1061,10,134.0,114.0,151.0,116.0,155.0,140.0,139.0,139.0,1.730642858542603,-0.764221812027297,-1.206190066391406,-2.426692803747778
1062,10,157.0,131.0,174.0,132.0,178.0,157.0,162.0,156.0,1.6576952338197026,0.19774208671535418,0.45195037162514834,-2.6873596232669006
1063,10,162.0,106.0,179.0,107.0,183.0,132.0,166.0,131.0,1.690849863381897,0.20052711027681386,0.4180793585784519,-2.6910747599609177
1065,10,47.0,80.0,66.0,82.0,71.0,109.0,52.0,108.0,1.6672789211581376,-1.0440176958175886,-1.2194126889207912,-2.0844417216049997
1066,10,49.0,32.0,69.0,34.0,74.0,63.0,55.0,62.0,1.6186395735798476,-1.1141323204658091,-1.1648067964507962,-1.9822573202294498
